timestamp,z20_y0_x0,z20_y0_x5,z20_y0_x10,z20_y0_x15,z20_y0_x20,z20_y0_x25,z20_y0_x30,z20_y0_x35,z20_y0_x40,z20_y0_x45,z20_y0_x50,z20_y0_x55,z20_y0_x60,z20_y0_x65,z20_y0_x70,z20_y0_x75,z20_y0_x80,z20_y0_x85,z20_y0_x90,z20_y0_x95,z20_y0_x100,z30_y0_x0,z30_y0_x5,z30_y0_x10,z30_y0_x15,z30_y0_x20,z30_y0_x25,z30_y0_x30,z30_y0_x35,z30_y0_x40,z30_y0_x45,z30_y0_x50,z30_y0_x55,z30_y0_x60,z30_y0_x65,z30_y0_x70,z30_y0_x75,z30_y0_x80,z30_y0_x85,z30_y0_x90,z30_y0_x95,z30_y0_x100,z40_y0_x0,z40_y0_x5,z40_y0_x10,z40_y0_x15,z40_y0_x20,z40_y0_x25,z40_y0_x30,z40_y0_x35,z40_y0_x40,z40_y0_x45,z40_y0_x50,z40_y0_x55,z40_y0_x60,z40_y0_x65,z40_y0_x70,z40_y0_x75,z40_y0_x80,z40_y0_x85,z40_y0_x90,z40_y0_x95,z40_y0_x100,z50_y0_x0,z50_y0_x5,z50_y0_x10,z50_y0_x15,z50_y0_x20,z50_y0_x25,z50_y0_x30,z50_y0_x35,z50_y0_x40,z50_y0_x45,z50_y0_x50,z50_y0_x55,z50_y0_x60,z50_y0_x65,z50_y0_x70,z50_y0_x75,z50_y0_x80,z50_y0_x85,z50_y0_x90,z50_y0_x95,z50_y0_x100,z60_y0_x0,z60_y0_x5,z60_y0_x10,z60_y0_x15,z60_y0_x20,z60_y0_x25,z60_y0_x30,z60_y0_x35,z60_y0_x40,z60_y0_x45,z60_y0_x50,z60_y0_x55,z60_y0_x60,z60_y0_x65,z60_y0_x70,z60_y0_x75,z60_y0_x80,z60_y0_x85,z60_y0_x90,z60_y0_x95,z60_y0_x100
1658592000,-2.737,-2.737,-5.169,-5.169,-13.517,-13.517,-13.517,-60.752,-60.752,-255.750,-255.750,-255.750,-1036.466,-1036.466,-1452.523,-1452.523,-1452.523,-1543.756,-1543.756,-1476.614,-1476.614,-5.883,-5.883,-9.817,-9.817,-30.190,-30.190,-30.190,-134.553,-134.553,-731.737,-731.737,-731.737,-1400.678,-1400.678,-1551.543,-1551.543,-1551.543,-1547.967,-1547.967,-1467.647,-1467.647,-28.694,-28.694,-47.809,-47.809,-139.209,-139.209,-139.209,-656.221,-656.221,-1243.889,-1243.889,-1243.889,-1447.461,-1447.461,-1471.490,-1471.490,-1471.490,-1394.764,-1394.764,-1193.427,-1193.427,-110.737,-110.737,-162.869,-162.869,-543.996,-543.996,-543.996,-994.533,-994.533,-1299.830,-1299.830,-1299.830,-1320.296,-1320.296,-1276.797,-1276.797,-1276.797,-1104.760,-1104.760,-811.804,-811.804,-592.174,-592.174,-672.130,-672.130,-954.359,-954.359,-954.359,-1002.455,-1002.455,-925.335,-925.335,-925.335,-819.476,-819.476,-665.194,-665.194,-665.194,-456.814,-456.814,-308.153,-308.153
1658595600,-2.739,-2.739,-5.039,-5.039,-12.748,-12.748,-12.748,-59.428,-59.428,-259.700,-259.700,-259.700,-1042.566,-1042.566,-1454.690,-1454.690,-1454.690,-1544.525,-1544.525,-1477.543,-1477.543,-5.721,-5.721,-9.215,-9.215,-28.316,-28.316,-28.316,-136.077,-136.077,-738.687,-738.687,-738.687,-1403.763,-1403.763,-1552.297,-1552.297,-1552.297,-1548.706,-1548.706,-1468.756,-1468.756,-26.131,-26.131,-47.032,-47.032,-142.152,-142.152,-142.152,-662.424,-662.424,-1248.342,-1248.342,-1248.342,-1449.387,-1449.387,-1472.934,-1472.934,-1472.934,-1396.657,-1396.657,-1195.606,-1195.606,-111.179,-111.179,-165.837,-165.837,-549.236,-549.236,-549.236,-1000.206,-1000.206,-1302.899,-1302.899,-1302.899,-1322.852,-1322.852,-1279.215,-1279.215,-1279.215,-1107.412,-1107.412,-813.875,-813.875,-597.325,-597.325,-677.013,-677.013,-958.163,-958.163,-958.163,-1005.805,-1005.805,-928.510,-928.510,-928.510,-822.174,-822.174,-667.070,-667.070,-667.070,-457.762,-457.762,-308.411,-308.411
1658599200,-2.709,-2.709,-4.912,-4.912,-12.118,-12.118,-12.118,-56.861,-56.861,-262.062,-262.062,-262.062,-1047.186,-1047.186,-1456.379,-1456.379,-1456.379,-1545.118,-1545.118,-1478.135,-1478.135,-5.579,-5.579,-8.779,-8.779,-26.214,-26.214,-26.214,-135.859,-135.859,-743.748,-743.748,-743.748,-1406.198,-1406.198,-1552.894,-1552.894,-1552.894,-1549.293,-1549.293,-1469.544,-1469.544,-23.662,-23.662,-44.533,-44.533,-144.041,-144.041,-144.041,-667.037,-667.037,-1251.881,-1251.881,-1251.881,-1450.922,-1450.922,-1474.085,-1474.085,-1474.085,-1398.168,-1398.168,-1197.233,-1197.233,-110.434,-110.434,-168.026,-168.026,-553.120,-553.120,-553.120,-1004.739,-1004.739,-1305.347,-1305.347,-1305.347,-1324.895,-1324.895,-1281.145,-1281.145,-1281.145,-1109.519,-1109.519,-815.425,-815.425,-601.471,-601.471,-680.959,-680.959,-961.192,-961.192,-961.192,-1008.476,-1008.476,-931.034,-931.034,-931.034,-824.299,-824.299,-668.504,-668.504,-668.504,-458.456,-458.456,-308.636,-308.636
1658602800,-2.709,-2.709,-4.797,-4.797,-11.551,-11.551,-11.551,-52.916,-52.916,-261.363,-261.363,-261.363,-1048.934,-1048.934,-1457.184,-1457.184,-1457.184,-1545.384,-1545.384,-1478.089,-1478.089,-5.443,-5.443,-8.396,-8.396,-24.003,-24.003,-24.003,-132.906,-132.906,-745.033,-745.033,-745.033,-1407.427,-1407.427,-1553.203,-1553.203,-1553.203,-1549.601,-1549.601,-1469.725,-1469.725,-21.264,-21.264,-40.650,-40.650,-143.730,-143.730,-143.730,-668.411,-668.411,-1253.703,-1253.703,-1253.703,-1451.727,-1451.727,-1474.688,-1474.688,-1474.688,-1398.953,-1398.953,-1197.799,-1197.799,-107.506,-107.506,-168.416,-168.416,-554.274,-554.274,-554.274,-1007.084,-1007.084,-1306.623,-1306.623,-1306.623,-1325.967,-1325.967,-1282.143,-1282.143,-1282.143,-1110.575,-1110.575,-815.962,-815.962,-603.639,-603.639,-683.066,-683.066,-962.717,-962.717,-962.717,-1009.835,-1009.835,-932.294,-932.294,-932.294,-825.304,-825.304,-669.076,-669.076,-669.076,-458.654,-458.654,-308.801,-308.801
1658606400,-2.767,-2.767,-4.759,-4.759,-11.096,-11.096,-11.096,-48.893,-48.893,-259.496,-259.496,-259.496,-1050.162,-1050.162,-1457.833,-1457.833,-1457.833,-1545.593,-1545.593,-1477.932,-1477.932,-5.392,-5.392,-8.125,-8.125,-21.983,-21.983,-21.983,-128.398,-128.398,-745.452,-745.452,-745.452,-1408.443,-1408.443,-1553.461,-1553.461,-1553.461,-1549.859,-1549.859,-1469.800,-1469.800,-19.477,-19.477,-36.619,-36.619,-142.191,-142.191,-142.191,-669.173,-669.173,-1255.223,-1255.223,-1255.223,-1452.404,-1452.404,-1475.193,-1475.193,-1475.193,-1399.610,-1399.610,-1198.181,-1198.181,-103.959,-103.959,-168.072,-168.072,-554.927,-554.927,-554.927,-1009.046,-1009.046,-1307.692,-1307.692,-1307.692,-1326.867,-1326.867,-1282.977,-1282.977,-1282.977,-1111.448,-1111.448,-816.321,-816.321,-605.455,-605.455,-684.852,-684.852,-963.980,-963.980,-963.980,-1010.965,-1010.965,-933.334,-933.334,-933.334,-826.114,-826.114,-669.496,-669.496,-669.496,-458.766,-458.766,-308.954,-308.954
1658610000,-2.835,-2.835,-4.751,-4.751,-10.726,-10.726,-10.726,-44.762,-44.762,-255.502,-255.502,-255.502,-1049.911,-1049.911,-1458.042,-1458.042,-1458.042,-1545.639,-1545.639,-1477.453,-1477.453,-5.386,-5.386,-7.933,-7.933,-20.358,-20.358,-20.358,-122.099,-122.099,-743.674,-743.674,-743.674,-1408.859,-1408.859,-1553.575,-1553.575,-1553.575,-1549.978,-1549.978,-1469.570,-1469.570,-18.115,-18.115,-32.842,-32.842,-138.654,-138.654,-138.654,-668.183,-668.183,-1255.884,-1255.884,-1255.884,-1452.716,-1452.716,-1475.424,-1475.424,-1475.424,-1399.904,-1399.904,-1198.026,-1198.026,-97.614,-97.614,-166.181,-166.181,-554.144,-554.144,-554.144,-1009.906,-1009.906,-1308.174,-1308.174,-1308.174,-1327.280,-1327.280,-1283.341,-1283.341,-1283.341,-1111.788,-1111.788,-816.165,-816.165,-606.259,-606.259,-685.703,-685.703,-964.482,-964.482,-964.482,-1011.431,-1011.431,-933.733,-933.733,-933.733,-826.354,-826.354,-669.477,-669.477,-669.477,-458.627,-458.627,-309.075,-309.075
1658613600,-2.937,-2.937,-4.761,-4.761,-10.413,-10.413,-10.413,-41.016,-41.016,-250.259,-250.259,-250.259,-1049.133,-1049.133,-1458.104,-1458.104,-1458.104,-1545.630,-1545.630,-1476.867,-1476.867,-5.404,-5.404,-7.788,-7.788,-19.047,-19.047,-19.047,-114.982,-114.982,-740.859,-740.859,-740.859,-1409.075,-1409.075,-1553.642,-1553.642,-1553.642,-1550.050,-1550.050,-1469.238,-1469.238,-17.048,-17.048,-29.683,-29.683,-133.665,-133.665,-133.665,-666.485,-666.485,-1256.258,-1256.258,-1256.258,-1452.908,-1452.908,-1475.564,-1475.564,-1475.564,-1400.076,-1400.076,-1197.695,-1197.695,-89.935,-89.935,-163.079,-163.079,-552.829,-552.829,-552.829,-1010.398,-1010.398,-1308.460,-1308.460,-1308.460,-1327.530,-1327.530,-1283.549,-1283.549,-1283.549,-1111.952,-1111.952,-815.838,-815.838,-606.721,-606.721,-686.241,-686.241,-964.732,-964.732,-964.732,-1011.676,-1011.676,-933.919,-933.919,-933.919,-826.405,-826.405,-669.311,-669.311,-669.311,-458.405,-458.405,-309.185,-309.185
1658617200,-3.196,-3.196,-4.895,-4.895,-10.227,-10.227,-10.227,-37.932,-37.932,-243.872,-243.872,-243.872,-1048.359,-1048.359,-1458.196,-1458.196,-1458.196,-1545.633,-1545.633,-1476.305,-1476.305,-5.549,-5.549,-7.759,-7.759,-18.078,-18.078,-18.078,-107.367,-107.367,-737.349,-737.349,-737.349,-1409.329,-1409.329,-1553.719,-1553.719,-1553.719,-1550.132,-1550.132,-1468.928,-1468.928,-16.308,-16.308,-27.275,-27.275,-126.984,-126.984,-126.984,-664.535,-664.535,-1256.689,-1256.689,-1256.689,-1453.124,-1453.124,-1475.723,-1475.723,-1475.723,-1400.273,-1400.273,-1197.400,-1197.400,-81.578,-81.578,-158.246,-158.246,-551.453,-551.453,-551.453,-1010.964,-1010.964,-1308.786,-1308.786,-1308.786,-1327.813,-1327.813,-1283.789,-1283.789,-1283.789,-1112.151,-1112.151,-815.548,-815.548,-607.238,-607.238,-686.842,-686.842,-965.034,-965.034,-965.034,-1011.965,-1011.965,-934.148,-934.148,-934.148,-826.494,-826.494,-669.174,-669.174,-669.174,-458.204,-458.204,-309.296,-309.296
1658620800,-3.401,-3.401,-5.057,-5.057,-10.119,-10.119,-10.119,-35.327,-35.327,-236.907,-236.907,-236.907,-1047.458,-1047.458,-1458.268,-1458.268,-1458.268,-1545.629,-1545.629,-1475.730,-1475.730,-5.720,-5.720,-7.793,-7.793,-17.307,-17.307,-17.307,-100.408,-100.408,-733.232,-733.232,-733.232,-1409.556,-1409.556,-1553.789,-1553.789,-1553.789,-1550.208,-1550.208,-1468.606,-1468.606,-15.748,-15.748,-25.363,-25.363,-119.672,-119.672,-119.672,-662.224,-662.224,-1257.082,-1257.082,-1257.082,-1453.324,-1453.324,-1475.870,-1475.870,-1475.870,-1400.455,-1400.455,-1197.084,-1197.084,-73.807,-73.807,-152.309,-152.309,-549.889,-549.889,-549.889,-1011.480,-1011.480,-1309.086,-1309.086,-1309.086,-1328.075,-1328.075,-1284.008,-1284.008,-1284.008,-1112.327,-1112.327,-815.235,-815.235,-607.704,-607.704,-687.401,-687.401,-965.303,-965.303,-965.303,-1012.226,-1012.226,-934.349,-934.349,-934.349,-826.558,-826.558,-669.018,-669.018,-669.018,-457.995,-457.995,-309.405,-309.405
1658624400,-3.597,-3.597,-5.214,-5.214,-10.048,-10.048,-10.048,-33.127,-33.127,-229.494,-229.494,-229.494,-1046.436,-1046.436,-1458.324,-1458.324,-1458.324,-1545.619,-1545.619,-1475.145,-1475.145,-5.881,-5.881,-7.846,-7.846,-16.672,-16.672,-16.672,-93.672,-93.672,-728.484,-728.484,-728.484,-1409.758,-1409.758,-1553.855,-1553.855,-1553.855,-1550.279,-1550.279,-1468.273,-1468.273,-15.292,-15.292,-23.809,-23.809,-112.015,-112.015,-112.015,-659.528,-659.528,-1257.441,-1257.441,-1257.441,-1453.511,-1453.511,-1476.006,-1476.006,-1476.006,-1400.622,-1400.622,-1196.748,-1196.748,-66.870,-66.870,-145.417,-145.417,-548.129,-548.129,-548.129,-1011.954,-1011.954,-1309.366,-1309.366,-1309.366,-1328.320,-1328.320,-1284.211,-1284.211,-1284.211,-1112.484,-1112.484,-814.904,-814.904,-608.123,-608.123,-687.925,-687.925,-965.545,-965.545,-965.545,-1012.462,-1012.462,-934.526,-934.526,-934.526,-826.601,-826.601,-668.846,-668.846,-668.846,-457.778,-457.778,-309.512,-309.512
1658628000,-4.172,-4.172,-5.600,-5.600,-10.159,-10.159,-10.159,-31.495,-31.495,-221.175,-221.175,-221.175,-1045.404,-1045.404,-1458.433,-1458.433,-1458.433,-1545.628,-1545.628,-1474.601,-1474.601,-6.256,-6.256,-8.064,-8.064,-16.325,-16.325,-16.325,-87.179,-87.179,-722.381,-722.381,-722.381,-1410.029,-1410.029,-1553.937,-1553.937,-1553.937,-1550.366,-1550.366,-1467.978,-1467.978,-15.112,-15.112,-22.725,-22.725,-103.495,-103.495,-103.495,-656.028,-656.028,-1257.902,-1257.902,-1257.902,-1453.741,-1453.741,-1476.176,-1476.176,-1476.176,-1400.834,-1400.834,-1196.480,-1196.480,-60.797,-60.797,-136.425,-136.425,-546.071,-546.071,-546.071,-1012.560,-1012.560,-1309.716,-1309.716,-1309.716,-1328.623,-1328.623,-1284.470,-1284.470,-1284.470,-1112.705,-1112.705,-814.636,-814.636,-608.646,-608.646,-688.561,-688.561,-965.881,-965.881,-965.881,-1012.780,-1012.780,-934.781,-934.781,-934.781,-826.712,-826.712,-668.727,-668.727,-668.727,-457.595,-457.595,-309.622,-309.622
1658631600,-4.849,-4.849,-6.090,-6.090,-10.372,-10.372,-10.372,-30.048,-30.048,-211.704,-211.704,-211.704,-1043.152,-1043.152,-1458.223,-1458.223,-1458.223,-1545.519,-1545.519,-1473.817,-1473.817,-6.731,-6.731,-8.382,-8.382,-16.113,-16.113,-16.113,-80.503,-80.503,-713.573,-713.573,-713.573,-1409.865,-1409.865,-1553.917,-1553.917,-1553.917,-1550.354,-1550.354,-1467.459,-1467.459,-15.064,-15.064,-21.904,-21.904,-94.783,-94.783,-94.783,-650.391,-650.391,-1257.740,-1257.740,-1257.740,-1453.710,-1453.710,-1476.148,-1476.148,-1476.148,-1400.784,-1400.784,-1195.821,-1195.821,-55.421,-55.421,-126.245,-126.245,-542.529,-542.529,-542.529,-1012.366,-1012.366,-1309.642,-1309.642,-1309.642,-1328.574,-1328.574,-1284.390,-1284.390,-1284.390,-1112.540,-1112.540,-813.994,-813.994,-608.418,-608.418,-688.515,-688.515,-965.664,-965.664,-965.664,-1012.615,-1012.615,-934.571,-934.571,-934.571,-826.410,-826.410,-668.288,-668.288,-668.288,-457.232,-457.232,-309.708,-309.708
1658635200,-5.508,-5.508,-6.610,-6.610,-10.667,-10.667,-10.667,-29.064,-29.064,-202.710,-202.710,-202.710,-1041.295,-1041.295,-1458.187,-1458.187,-1458.187,-1545.475,-1545.475,-1473.167,-1473.167,-7.244,-7.244,-8.769,-8.769,-16.064,-16.064,-16.064,-75.024,-75.024,-704.127,-704.127,-704.127,-1409.932,-1409.932,-1553.953,-1553.953,-1553.953,-1550.396,-1550.396,-1467.065,-1467.065,-15.162,-15.162,-21.387,-21.387,-87.152,-87.152,-87.152,-644.324,-644.324,-1257.915,-1257.915,-1257.915,-1453.823,-1453.823,-1476.229,-1476.229,-1476.229,-1400.877,-1400.877,-1195.378,-1195.378,-51.284,-51.284,-116.299,-116.299,-538.941,-538.941,-538.941,-1012.605,-1012.605,-1309.801,-1309.801,-1309.801,-1328.719,-1328.719,-1284.496,-1284.496,-1284.496,-1112.587,-1112.587,-813.559,-813.559,-608.570,-608.570,-688.840,-688.840,-965.750,-965.750,-965.750,-1012.714,-1012.714,-934.616,-934.616,-934.616,-826.334,-826.334,-668.023,-668.023,-668.023,-456.972,-456.972,-309.806,-309.806
1658638800,-6.132,-6.132,-7.132,-7.132,-11.016,-11.016,-11.016,-28.564,-28.564,-195.048,-195.048,-195.048,-1040.597,-1040.597,-1458.554,-1458.554,-1458.554,-1545.581,-1545.581,-1472.827,-1472.827,-7.762,-7.762,-9.192,-9.192,-16.156,-16.156,-16.156,-71.109,-71.109,-695.278,-695.278,-695.278,-1410.537,-1410.537,-1554.119,-1554.119,-1554.119,-1550.564,-1550.564,-1466.958,-1466.958,-15.374,-15.374,-21.142,-21.142,-81.254,-81.254,-81.254,-638.696,-638.696,-1258.867,-1258.867,-1258.867,-1454.266,-1454.266,-1476.559,-1476.559,-1476.559,-1401.302,-1401.302,-1195.432,-1195.432,-48.418,-48.418,-107.549,-107.549,-535.919,-535.919,-535.919,-1013.849,-1013.849,-1310.497,-1310.497,-1310.497,-1329.309,-1329.309,-1285.032,-1285.032,-1285.032,-1113.122,-1113.122,-813.599,-813.599,-609.621,-609.621,-690.024,-690.024,-966.537,-966.537,-966.537,-1013.424,-1013.424,-935.250,-935.250,-935.250,-826.781,-826.781,-668.164,-668.164,-668.164,-456.947,-456.947,-309.932,-309.932
1658642400,-6.709,-6.709,-7.638,-7.638,-11.401,-11.401,-11.401,-28.420,-28.420,-188.785,-188.785,-188.785,-1040.910,-1040.910,-1459.272,-1459.272,-1459.272,-1545.818,-1545.818,-1472.760,-1472.760,-8.270,-8.270,-9.631,-9.631,-16.358,-16.358,-16.358,-68.436,-68.436,-687.120,-687.120,-687.120,-1411.612,-1411.612,-1554.397,-1554.397,-1554.397,-1550.842,-1550.842,-1467.103,-1467.103,-15.673,-15.673,-21.108,-21.108,-76.829,-76.829,-76.829,-633.413,-633.413,-1260.498,-1260.498,-1260.498,-1454.997,-1454.997,-1477.106,-1477.106,-1477.106,-1402.018,-1402.018,-1195.922,-1195.922,-46.502,-46.502,-101.186,-101.186,-533.304,-533.304,-533.304,-1015.974,-1015.974,-1311.660,-1311.660,-1311.660,-1330.287,-1330.287,-1285.944,-1285.944,-1285.944,-1114.085,-1114.085,-814.057,-814.057,-611.455,-611.455,-691.963,-691.963,-967.939,-967.939,-967.939,-1014.668,-1014.668,-936.401,-936.401,-936.401,-827.688,-827.688,-668.659,-668.659,-668.659,-457.128,-457.128,-310.082,-310.082
1658646000,-7.249,-7.249,-8.132,-8.132,-11.833,-11.833,-11.833,-28.933,-28.933,-185.720,-185.720,-185.720,-1044.380,-1044.380,-1460.956,-1460.956,-1460.956,-1546.415,-1546.415,-1473.445,-1473.445,-8.772,-8.772,-10.093,-10.093,-16.714,-16.714,-16.714,-68.048,-68.048,-683.121,-683.121,-683.121,-1413.985,-1413.985,-1554.984,-1554.984,-1554.984,-1551.420,-1551.420,-1467.942,-1467.942,-16.093,-16.093,-21.355,-21.355,-74.944,-74.944,-74.944,-631.279,-631.279,-1264.003,-1264.003,-1264.003,-1456.518,-1456.518,-1478.251,-1478.251,-1478.251,-1403.531,-1403.531,-1197.612,-1197.612,-45.879,-45.879,-97.861,-97.861,-533.212,-533.212,-533.212,-1020.532,-1020.532,-1314.113,-1314.113,-1314.113,-1332.337,-1332.337,-1287.892,-1287.892,-1287.892,-1116.228,-1116.228,-815.665,-815.665,-615.512,-615.512,-695.994,-695.994,-971.035,-971.035,-971.035,-1017.386,-1017.386,-938.977,-938.977,-938.977,-829.865,-829.865,-670.136,-670.136,-670.136,-457.873,-457.873,-310.302,-310.302
1658649600,-7.755,-7.755,-8.609,-8.609,-12.284,-12.284,-12.284,-29.598,-29.598,-183.645,-183.645,-183.645,-1048.454,-1048.454,-1462.829,-1462.829,-1462.829,-1547.083,-1547.083,-1474.285,-1474.285,-9.261,-9.261,-10.560,-10.560,-17.141,-17.141,-17.141,-68.331,-68.331,-680.224,-680.224,-680.224,-1416.607,-1416.607,-1555.630,-1555.630,-1555.630,-1552.056,-1552.056,-1468.922,-1468.922,-16.568,-16.568,-21.732,-21.732,-73.886,-73.886,-73.886,-629.595,-629.595,-1267.882,-1267.882,-1267.882,-1458.196,-1458.196,-1479.516,-1479.516,-1479.516,-1405.206,-1405.206,-1199.553,-1199.553,-45.696,-45.696,-95.534,-95.534,-533.283,-533.283,-533.283,-1025.594,-1025.594,-1316.826,-1316.826,-1316.826,-1334.604,-1334.604,-1290.053,-1290.053,-1290.053,-1118.620,-1118.620,-817.521,-817.521,-620.027,-620.027,-700.477,-700.477,-974.493,-974.493,-974.493,-1020.417,-1020.417,-941.858,-941.858,-941.858,-832.314,-832.314,-671.825,-671.825,-671.825,-458.739,-458.739,-310.538,-310.538
1658653200,-8.225,-8.225,-9.101,-9.101,-12.798,-12.798,-12.798,-30.954,-30.954,-184.407,-184.407,-184.407,-1055.862,-1055.862,-1465.663,-1465.663,-1465.663,-1548.109,-1548.109,-1475.889,-1475.889,-9.778,-9.778,-11.070,-11.070,-17.721,-17.721,-17.721,-70.773,-70.773,-682.153,-682.153,-682.153,-1420.525,-1420.525,-1556.582,-1556.582,-1556.582,-1552.991,-1552.991,-1470.607,-1470.607,-17.171,-17.171,-22.353,-22.353,-74.979,-74.979,-74.979,-631.834,-631.834,-1273.654,-1273.654,-1273.654,-1460.666,-1460.666,-1481.381,-1481.381,-1481.381,-1407.690,-1407.690,-1202.727,-1202.727,-46.537,-46.537,-95.845,-95.845,-536.451,-536.451,-536.451,-1033.153,-1033.153,-1320.846,-1320.846,-1320.846,-1337.959,-1337.959,-1293.271,-1293.271,-1293.271,-1122.227,-1122.227,-820.574,-820.574,-626.888,-626.888,-707.146,-707.146,-979.700,-979.700,-979.700,-1024.970,-1024.970,-946.216,-946.216,-946.216,-836.084,-836.084,-674.537,-674.537,-674.537,-460.194,-460.194,-310.846,-310.846
1658656800,-6.950,-6.950,-9.329,-9.329,-13.319,-13.319,-13.319,-32.460,-32.460,-186.300,-186.300,-186.300,-1063.885,-1063.885,-1468.640,-1468.640,-1468.640,-1549.189,-1549.189,-1477.620,-1477.620,-10.169,-10.169,-11.575,-11.575,-18.388,-18.388,-18.388,-74.025,-74.025,-685.937,-685.937,-685.937,-1424.630,-1424.630,-1557.576,-1557.576,-1557.576,-1553.970,-1553.970,-1472.407,-1472.407,-17.846,-17.846,-23.119,-23.119,-76.905,-76.905,-76.905,-635.110,-635.110,-1279.730,-1279.730,-1279.730,-1463.258,-1463.258,-1483.342,-1483.342,-1483.342,-1410.310,-1410.310,-1206.128,-1206.128,-47.746,-47.746,-97.176,-97.176,-540.079,-540.079,-540.079,-1041.162,-1041.162,-1325.084,-1325.084,-1325.084,-1341.500,-1341.500,-1296.678,-1296.678,-1296.678,-1126.064,-1126.064,-823.863,-823.863,-634.205,-634.205,-714.259,-714.259,-985.243,-985.243,-985.243,-1029.812,-1029.812,-950.861,-950.861,-950.861,-840.116,-840.116,-677.458,-677.458,-677.458,-461.767,-461.767,-311.170,-311.170
1658660400,-4.030,-4.030,-7.892,-7.892,-13.591,-13.591,-13.591,-34.046,-34.046,-188.994,-188.994,-188.994,-1072.170,-1072.170,-1471.646,-1471.646,-1471.646,-1550.281,-1550.281,-1479.390,-1479.390,-9.154,-9.154,-11.777,-11.777,-19.092,-19.092,-19.092,-77.912,-77.912,-691.136,-691.136,-691.136,-1428.770,-1428.770,-1558.577,-1558.577,-1558.577,-1554.957,-1554.957,-1474.243,-1474.243,-18.598,-18.598,-23.993,-23.993,-79.449,-79.449,-79.449,-639.153,-639.153,-1285.891,-1285.891,-1285.891,-1465.880,-1465.880,-1485.330,-1485.330,-1485.330,-1412.975,-1412.975,-1209.616,-1209.616,-49.437,-49.437,-99.279,-99.279,-543.954,-543.954,-543.954,-1049.338,-1049.338,-1329.391,-1329.391,-1329.391,-1345.102,-1345.102,-1300.153,-1300.153,-1300.153,-1129.994,-1129.994,-827.259,-827.259,-641.721,-641.721,-721.578,-721.578,-990.928,-990.928,-990.928,-1034.775,-1034.775,-955.630,-955.630,-955.630,-844.267,-844.267,-680.476,-680.476,-680.476,-463.393,-463.393,-311.501,-311.501
1658664000,-3.204,-3.204,-6.325,-6.325,-13.313,-13.313,-13.313,-35.947,-35.947,-193.006,-193.006,-193.006,-1081.460,-1081.460,-1474.884,-1474.884,-1474.884,-1551.461,-1551.461,-1481.364,-1481.364,-7.388,-7.388,-11.142,-11.142,-19.722,-19.722,-19.722,-82.989,-82.989,-698.678,-698.678,-698.678,-1433.220,-1433.220,-1559.649,-1559.649,-1559.649,-1556.015,-1556.015,-1476.266,-1476.266,-19.276,-19.276,-24.995,-24.995,-83.091,-83.091,-83.091,-644.903,-644.903,-1292.543,-1292.543,-1292.543,-1468.702,-1468.702,-1487.473,-1487.473,-1487.473,-1415.860,-1415.860,-1213.465,-1213.465,-51.853,-51.853,-102.710,-102.710,-548.925,-548.925,-548.925,-1058.225,-1058.225,-1334.050,-1334.050,-1334.050,-1349.002,-1349.002,-1303.929,-1303.929,-1303.929,-1134.287,-1134.287,-831.029,-831.029,-649.965,-649.965,-729.589,-729.589,-997.142,-997.142,-997.142,-1040.195,-1040.195,-960.850,-960.850,-960.850,-848.831,-848.831,-683.820,-683.820,-683.820,-465.206,-465.206,-311.857,-311.857
1658667600,-2.935,-2.935,-5.561,-5.561,-12.686,-12.686,-12.686,-37.528,-37.528,-196.870,-196.870,-196.870,-1089.948,-1089.948,-1477.843,-1477.843,-1477.843,-1552.538,-1552.538,-1483.132,-1483.132,-6.392,-6.392,-10.096,-10.096,-20.067,-20.067,-20.067,-87.819,-87.819,-706.068,-706.068,-706.068,-1437.289,-1437.289,-1560.629,-1560.629,-1560.629,-1556.986,-1556.986,-1478.097,-1478.097,-19.480,-19.480,-25.853,-25.853,-86.616,-86.616,-86.616,-650.277,-650.277,-1298.667,-1298.667,-1298.667,-1471.299,-1471.299,-1489.449,-1489.449,-1489.449,-1418.528,-1418.528,-1217.003,-1217.003,-54.216,-54.216,-106.089,-106.089,-553.290,-553.290,-553.290,-1066.466,-1066.466,-1338.357,-1338.357,-1338.357,-1352.614,-1352.614,-1307.432,-1307.432,-1307.432,-1138.283,-1138.283,-834.518,-834.518,-657.633,-657.633,-737.092,-737.092,-1002.932,-1002.932,-1002.932,-1045.243,-1045.243,-965.718,-965.718,-965.718,-853.088,-853.088,-686.932,-686.932,-686.932,-466.882,-466.882,-312.198,-312.198
